﻿cnpj_analisado,vendedor_responsavel,codigo_cliente,status_receita,classificacao,prioridade_geral,score_oportunidade,score_higiene,dias_inativos,score_recencia,score_porte,porte_detectado,score_afinidade,flags_qualidade,cadastro_valido,num_divergencias,divergencias_resumo,acao_recomendada,acao_administrativa,data_consulta,web_operacao_ativa,web_link_principal,web_resumo_atuacao,razao_social,nome_fantasia,natureza_juridica,porte,capital_social,data_inicio_atividade,situacao_cadastral,data_situacao_cadastral,motivo_situacao_cadastral,situacao_especial,data_situacao_especial,cep,logradouro,numero,complemento,bairro,municipio,uf,ddd_telefone_1,ddd_telefone_2,ddd_fax,email,cnae_fiscal,cnae_fiscal_descricao,cnaes_secundarios,opcao_pelo_simples,data_opcao_pelo_simples,data_exclusao_do_simples,opcao_pelo_mei,data_opcao_pelo_mei,data_exclusao_do_mei,ente_federativo_responsavel,qsa_socios
67.259.929/xxxx-xx,Sem Vendedor,4923,ATIVA,🟡 POTENCIAL MODERADO,MEDIA,41,85,-1,N/D,65,DEMAIS,39,SEM_DATA_ULTIMA_COMPRA,SIM,0,,"Cadência de e-mail 30/60/90 dias. Tema: portfólio completo (papelaria, escritório, educacional).",,2026-06-19T00:04:32.228Z,SIM,,Segmento: Comércio varejista especializado de equipamentos e suprimentos de informática · Local: CAMPINAS/SP · Capital: R$ 362.000 · Tel RF: (19) ****-1333 · Sem e-mail na RF,SYSCONTROL **************************,SYSCONTROL ******************************,Sociedade Empresária Limitada,DEMAIS,"R$ 362.000,00",1991-11-18,ATIVA,2005-11-03,0,,,13030***,BENIGNO *******,***,,SAO ********,CAMPINAS,SP,(19) ****-1333,(19) ****-6377,,,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática,"3313999 - Manutenção e reparação de máquinas, aparelhos e materiais elétricos não especificados anteriormente; 6204000 - Consultoria em tecnologia da informação; 6209100 - Suporte técnico, manutenção e outros serviços em tecnologia da informação; 7490104 - Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários; 8599603 - Treinamento em informática",,,,,,,,L*** C****** DE S**** (Sócio-Administrador); L*** H******* B****** C****** DE S**** (Sócio)
06.980.064/xxxx-xx,Sem Vendedor,4924,BAIXADA,🔴 DESCARTE / ARQUIVO,DESCARTE,0,65,-1,N/D,65,DEMAIS,20,DATA_ULTIMA_COMPRA_ILEGIVEL,NÃO,0,,Arquivar. Cruzar QSA: sócio pode ter reaberto em novo CNPJ.,BLOQUEAR CADASTRO — Empresa BAIXADA,2026-06-19T00:04:35.311Z,NÃO,,Segmento: Comércio varejista de gás liqüefeito de petróleo (GLP) · Local: CAMPINAS/SP · Capital: R$ 592.209.900 · Sem telefone na RF · Sem e-mail na RF,NACIONAL *****************************,,Sociedade Empresária Limitada,DEMAIS,"R$ 592.209.900,00",2002-10-22,BAIXADA,2019-09-02,1,,,13030***,DR. ****************,***,,SAO ********,CAMPINAS,SP,,,,,4784900,Comércio varejista de gás liqüefeito de petróleo (GLP),,,,,,,,,A********* DA S**** O******* (Administrador); C***** H******* S***** R****** (Administrador); J**** A****** D**** N********* S**** (Administrador); Q****** P************ S*** (Sócio)
06.152.925/xxxx-xx,Sem Vendedor,4926,BAIXADA,🔴 DESCARTE / ARQUIVO,DESCARTE,0,40,-1,N/D,85,ME,60,DATA_ULTIMA_COMPRA_ILEGIVEL,NÃO,0,,Arquivar. Cruzar QSA: sócio pode ter reaberto em novo CNPJ.,BLOQUEAR CADASTRO — Empresa BAIXADA,2026-06-19T00:04:32.149Z,NÃO,,Segmento: Comércio varejista de outros produtos não especificados anteriormente · Local: MAUA/SP · Sem telefone na RF · Sem e-mail na RF,IRACEMA ****************************,,Empresário (Individual),MICRO EMPRESA,"R$ 0,00",2004-03-09,BAIXADA,2010-11-22,1,,,09360***,,***,,JARDIM ********,MAUA,SP,,,,,4789099,Comércio varejista de outros produtos não especificados anteriormente,,NÃO,2007-07-01,2008-12-31,NÃO,,,,
09.285.303/xxxx-xx,Sem Vendedor,4927,ATIVA,🔵 POTENCIAL ALTO,MEDIA,55,85,-1,N/D,85,ME,54,DATA_ULTIMA_COMPRA_ILEGIVEL,SIM,0,,"SDR: WhatsApp + catálogo digital. Destaque: portfólio completo (papelaria, escritório, educacional). Sem histórico de compra registrado.",,2026-06-19T00:04:32.167Z,SIM,,Segmento: Representantes comerciais e agentes do comércio de mercadorias em geral não especializado · Local: POA/SP · Capital: R$ 10.000 · Tel RF: (11) ****-6921 · Sem e-mail na RF,PRISCILA **************************************************,PRISCILA ************************,Sociedade Empresária Limitada,MICRO EMPRESA,"R$ 10.000,00",2007-12-17,ATIVA,2007-12-17,0,,,08555***,BOLIVIA *****,***,***,JARDIM *******,POA,SP,(11) ****-6921,(11) ****-2052,(11) ****-2353,,4619200,Representantes comerciais e agentes do comércio de mercadorias em geral não especializado,"4647801 - Comércio atacadista de artigos de escritório e de papelaria; 4647802 - Comércio atacadista de livros, jornais e outras publicações; 4762800 - Comércio varejista de discos, CDs, DVDs e fitas; 4781400 - Comércio varejista de artigos do vestuário e acessórios; 7319002 - Promoção de vendas",SIM,2022-01-01,,NÃO,,,,P******* M**** M***** DOS S***** (Sócio-Administrador)
07.275.727/xxxx-xx,Sem Vendedor,4928,ATIVA,🟡 POTENCIAL MODERADO,MEDIA,43,65,-1,N/D,85,ME,30,DATA_ULTIMA_COMPRA_ILEGIVEL,SIM,0,,"Cadência de e-mail 30/60/90 dias. Tema: portfólio completo (papelaria, escritório, educacional).",,2026-06-19T00:04:32.230Z,SIM,,Segmento: Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente · Local: SAO PAULO/SP · Capital: R$ 12.000 · Sem telefone na RF · Sem e-mail na RF,LUSO *************************************************,,Sociedade Empresária Limitada,MICRO EMPRESA,"R$ 12.000,00",2005-03-11,ATIVA,2005-03-11,0,,,08311***,BARONESA ***********,***,,PARQUE **********,SAO PAULO,SP,,,,,4729699,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente,"4759899 - Comércio varejista de outros artigos de uso pessoal e doméstico não especificados anteriormente; 4789005 - Comércio varejista de produtos saneantes domissanitários; 4712100 - Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",SIM,2007-07-01,,NÃO,,,,C***** O******* M***** S**** (Sócio); M**** L**** D****** B******** (Sócio-Administrador)
49.928.567/xxxx-xx,Sem Vendedor,4929,BAIXADA,🔴 DESCARTE / ARQUIVO,DESCARTE,0,85,-1,N/D,65,DEMAIS,20,DATA_ULTIMA_COMPRA_ILEGIVEL,NÃO,0,,Arquivar. Cruzar QSA: sócio pode ter reaberto em novo CNPJ.,BLOQUEAR CADASTRO — Empresa BAIXADA,2026-06-19T00:04:32.207Z,NÃO,,Segmento: Atividades de consultoria e auditoria contábil e tributária · Local: CAMPINAS/SP · Capital: R$ 1.700.000 · Tel RF: (11) ****-1000 · Sem e-mail na RF,DELOITTE ********************************************,,Sociedade Simples Limitada,DEMAIS,"R$ 1.700.000,00",1998-11-17,BAIXADA,2026-03-05,1,,,13091***,DOUTOR ********************************,***,***,JARDIM ********,CAMPINAS,SP,(11) ****-1000,,(01) ****-5367,,6920602,Atividades de consultoria e auditoria contábil e tributária,,,,,,,,,A****** D***** R****** (Sócio-Administrador); A****** A**** DE M***** (Sócio-Administrador); A********* K***** O***** (Sócio-Administrador); A********* N**** (Sócio-Administrador); A********* C**** R**** (Sócio-Administrador); A******** B***** DE O******* (Sócio-Administrador); A******** C****** M****** (Sócio-Administrador); A******** C****** D****** (Sócio-Administrador); A******** D**** C******* F***** (Sócio-Administrador); A******** G***** Q********* (Sócio-Administrador); A******** M***** H*** (Sócio-Administrador); A**** V***** (Sócio-Administrador); A** C******* A**** DE A****** P**** P***** (Sócio-Administrador); A** C****** B***** S******* (Sócio-Administrador); A**** B***** R******* (Sócio-Administrador); A**** R****** C**** DOS S***** (Sócio-Administrador); A****** C***** M**** (Sócio-Administrador); A****** C***** B****** DE S**** (Sócio-Administrador); A****** C******* M***** J***** (Sócio-Administrador); A****** V****** R****** (Sócio-Administrador); B******* C******* E********* (Sócio-Administrador); B**** O******* DE A***** (Sócio-Administrador); B**** C**** D**** DA S******* (Sócio-Administrador); B**** L*** M******** (Sócio-Administrador); C***** C**** (Sócio-Administrador); C***** E****** A*** E**** (Sócio-Administrador); C***** E****** Z****** C****** (Sócio-Administrador); C***** J******* Z***** K**** (Sócio-Administrador); C******* C****** M***** (Sócio-Administrador); C******* V****** V********* (Sócio-Administrador); C******** C****** A****** (Sócio-Administrador); C**** A****** L*** R****** (Sócio-Administrador); C******** C****** (Sócio-Administrador); C******* Y*** HAE SOH (Sócio-Administrador); D***** C***** DE SA (Sócio-Administrador); D***** DE C******* P**** (Sócio-Administrador); D***** N***** L********* (Sócio-Administrador); D***** S****** H******* (Sócio-Administrador); D**** R**** DA C**** (Sócio-Administrador); D****** S***** M****** R****** (Sócio-Administrador); D**** R**** L**** (Sócio-Administrador); D******* T***** T******* A******** I************ L*** (Cotas em Tesouraria); D**** M********* C**** (Sócio-Administrador); D**** W***** DA S**** (Sócio-Administrador); D******** O******* (Sócio-Administrador); D****** N******* L**** (Sócio-Administrador); E**** M***** S**** DE S**** (Sócio-Administrador); E**** M****** DE A***** (Sócio-Administrador); E**** Y*** BIN IM (Sócio-Administrador); E****** DE O******* (Sócio-Administrador); E****** DOS S***** R**** (Sócio-Administrador); E****** F***** T****** (Sócio-Administrador); E***** C******* B**** (Sócio-Administrador); E***** G***** (Sócio-Administrador); E***** D**** S**** P**** (Sócio-Administrador); F****** R****** T******** (Sócio-Administrador); F**** H******** C*** (Sócio-Administrador); F**** L*** M******* (Sócio-Administrador); F***** C**** M****** (Sócio-Administrador); F******* A****** L**** S**** (Sócio-Administrador); F******* DE S**** L**** (Sócio-Administrador); F******* E**** DA C**** (Sócio-Administrador); F******* S**** L***** (Sócio-Administrador); G****** H******* S****** T****** (Sócio-Administrador); G******* M***** B*** (Sócio-Administrador); G******* R**** W******** (Sócio-Administrador); G****** C*** T******* D******* (Sócio-Administrador); G******** J**** D**** J***** (Sócio-Administrador); G****** R**** (Sócio-Administrador); H***** S**** M****** (Sócio-Administrador); I****** G****** DE C***** (Sócio-Administrador); J***** IM H****** (Sócio-Administrador); J***** YO HAN S*** (Sócio-Administrador); J*** C****** R***** (Sócio-Administrador); J*** M******* G****** (Sócio-Administrador); J*** P**** S******** P***** (Sócio-Administrador); J**** D A***** J***** (Sócio-Administrador); J**** DAL P**** (Sócio-Administrador); J****** J*** M******* DE B******* (Sócio-Administrador); J**** E****** DE C**** F**** (Sócio-Administrador); J*** L*** S***** VAZ S****** (Sócio-Administrador); J*** R****** F**** G**** (Sócio-Administrador); K***** Q****** DE O******* (Sócio-Administrador); L****** C******* M******* (Sócio-Administrador); L****** D**** DE S**** (Sócio-Administrador); L****** F******* DA S**** F******** (Sócio-Administrador); L******* R***** P******* R*** (Sócio-Administrador); L**** DE M*** S**** (Sócio-Administrador); L**** A**** P****** (Sócio-Administrador); L*** C***** O******* F**** (Sócio-Administrador); L*** F***** N**** C****** (Sócio-Administrador); L*** G****** M******* DE B******* (Sócio-Administrador); M***** P**** DA S**** (Sócio-Administrador); M****** DE F********* S***** (Sócio-Administrador); M****** S******* (Sócio-Administrador); M***** C******** G**** (Sócio-Administrador); M***** P******* (Sócio-Administrador); M**** A********* L***** (Sócio-Administrador); M***** H****** O****** D******** M******** (Sócio-Administrador); M****** M***** J******** R****** B**** (Sócio-Administrador); M**** N********* S**** N*** (Sócio-Administrador); M****** M**** M*** (Sócio-Administrador); M******* J**** M****** P**** (Sócio-Administrador); N**** S**** L*** (Sócio-Administrador); N****** R******** DOS S***** (Sócio-Administrador); O****** V****** M*** (Sócio-Administrador); O***** R**** P****** (Sócio-Administrador); P**** DE T**** P****** J***** (Sócio-Administrador); P**** F******* S******* (Sócio-Administrador); R***** DOS S***** S****** (Sócio-Administrador); R***** M***** DA C**** O******* (Sócio-Administrador); R***** R****** S******** (Sócio-Administrador); R******* O***** (Sócio-Administrador); R***** G****** D*** (Sócio-Administrador); R***** F******** A*** (Sócio-Administrador); R***** R******** V***** (Sócio-Administrador); R***** V***** L*** (Sócio-Administrador); R**** G**** S***** (Sócio-Administrador); R****** E******* S***** (Sócio-Administrador); R****** G***** DE R****** (Sócio-Administrador); R****** M******* B****** (Sócio-Administrador); R****** R**** DA S**** (Sócio-Administrador); R****** S***** D**** (Sócio-Administrador); R****** P**** K***** (Sócio-Administrador); R****** T***** DOS S***** (Sócio-Administrador); R****** A****** V****** DE M*** (Sócio-Administrador); R****** L**** M*** (Sócio-Administrador); R****** P****** (Sócio-Administrador); S***** D****** G**** (Sócio-Administrador); T******* L*** DOS S***** (Sócio-Administrador); T**** H****** G******** (Sócio-Administrador); T***** S***** B**** (Sócio-Administrador); V***** R****** A**** (Sócio-Administrador); V******** M***** Y******** (Sócio-Administrador); V***** V******* Z****** Z****** (Sócio-Administrador); W********* F***** DA S**** (Sócio-Administrador)
05.358.493/xxxx-xx,Sem Vendedor,4930,ATIVA,⚪ BAIXA PRIORIDADE,BAIXA,31,65,-1,N/D,65,DEMAIS,20,DATA_ULTIMA_COMPRA_ILEGIVEL,SIM,0,,Nutrição de longo prazo. Reavaliar no próximo ciclo.,,2026-06-19T00:04:32.180Z,SIM,,Segmento: Hotéis · Local: CAMPINAS/SP · Capital: R$ 6.471.144 · Sem telefone na RF · Sem e-mail na RF,HOTEL *******************,,Sociedade Empresária Limitada,DEMAIS,"R$ 6.471.144,00",2002-10-18,ATIVA,2022-01-19,0,,,13067***,NOVOTEL *****,***,,NOVA *********,CAMPINAS,SP,,,,,5510801,Hotéis,"5611201 - Restaurantes e similares; 5620104 - Fornecimento de alimentos preparados preponderantemente para consumo domiciliar; 7721700 - Aluguel de equipamentos recreativos e esportivos; 7729202 - Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais; 7990200 - Serviços de reservas e outros serviços de turismo não especificados anteriormente; 8230001 - Serviços de organização de feiras, congressos, exposições e festas",,,,,,,,C**** L*** P***** (Sócio); F***** R*** M***** (Sócio); G******* J*** C**** (Sócio); J**** L**** (Sócio-Administrador); L**** A****** G****** (Sócio-Administrador)
00.802.259/xxxx-xx,Sem Vendedor,4931,BAIXADA,🔴 DESCARTE / ARQUIVO,DESCARTE,0,85,-1,N/D,65,DEMAIS,39,DATA_ULTIMA_COMPRA_ILEGIVEL,NÃO,0,,Arquivar. Cruzar QSA: sócio pode ter reaberto em novo CNPJ.,BLOQUEAR CADASTRO — Empresa BAIXADA,2026-06-19T00:04:32.227Z,NÃO,,Segmento: Consultoria em tecnologia da informação · Local: CAMPINAS/SP · Capital: R$ 15.000 · Tel RF: (19) ****-6600 · Sem e-mail na RF,PAIOM **********************************************************************,PAIOM *****,Sociedade Empresária Limitada,DEMAIS,"R$ 15.000,00",1995-08-29,BAIXADA,2024-04-17,1,,,13073***,BARBOSA ********,***,***,JARDIM *********,CAMPINAS,SP,(19) ****-6600,,(19) ****-6603,,6204000,Consultoria em tecnologia da informação,"6202300 - Desenvolvimento e licenciamento de programas de computador customizáveis; 6311900 - Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na internet; 6209100 - Suporte técnico, manutenção e outros serviços em tecnologia da informação; 8599603 - Treinamento em informática",,,,,,,,W****** B****** DE O******* (Sócio-Administrador)
02.718.238/xxxx-xx,Sem Vendedor,4934,INAPTA,🟣 INAPTA — REGULARIZÁVEL,BAIXA,13,85,-1,N/D,65,DEMAIS,60,DATA_ULTIMA_COMPRA_ILEGIVEL,NÃO,0,,"Situação regularizável (RF). Gancho comercial: informar a pendência cadastral e oferecer suporte — retomar fornecimento de portfólio completo (papelaria, escritório, educacional) após regularização. Não faturar até normalização.",SUSPENDER FATURAMENTO até regularização,2026-06-19T00:04:32.597Z,NÃO,,Segmento: Comércio varejista de outros produtos não especificados anteriormente · Local: CAMPINAS/SP · Capital: R$ 10.000 · Tel RF: (19) ****-3344 · Sem e-mail na RF,LUMINAL ****************************,LUMINAL *****,Sociedade Empresária Limitada,DEMAIS,"R$ 10.000,00",1998-09-03,INAPTA,2018-10-24,63,,,13059***,SERGIO *****************,***,,CIDADE *************,CAMPINAS,SP,(19) ****-3344,,(01) ****-3344,,4789099,Comércio varejista de outros produtos não especificados anteriormente,,,,,,,,,A****** C***** B******* (Sócio-Administrador); J*** C********* DA S**** (Sócio)
09.187.996/xxxx-xx,Sem Vendedor,4935,ATIVA,🟡 POTENCIAL MODERADO,MEDIA,37,75,-1,N/D,85,ME,20,DATA_ULTIMA_COMPRA_ILEGIVEL,NÃO,1,municipio,"Cadência de e-mail 30/60/90 dias. Tema: portfólio completo (papelaria, escritório, educacional).",,2026-06-19T00:04:32.546Z,SIM,,"Segmento: Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica · Local: ARARAS/SP · Capital: R$ 10.000 · Tel RF: (19) ****-9954 · Sem e-mail na RF",OTMA ***********************,TIMESERVICE *****,Sociedade Empresária Limitada,MICRO EMPRESA,"R$ 10.000,00",2007-10-17,ATIVA,2007-10-17,0,,,13600***,BENEDITA ********,***,***,CENTRO *****,ARARAS,SP,(19) ****-9954,,(19) ****-9954,,7020400,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",,NÃO,2007-12-03,2024-12-31,NÃO,,,,C**** A****** R****** C**** (Sócio-Administrador)
64.515.067/xxxx-xx,Sem Vendedor,4936,ATIVA,⚪ BAIXA PRIORIDADE,BAIXA,31,65,-1,N/D,65,DEMAIS,20,DATA_ULTIMA_COMPRA_ILEGIVEL,SIM,0,,Nutrição de longo prazo. Reavaliar no próximo ciclo.,,2026-06-19T00:04:32.560Z,SIM,,Segmento: Comércio atacadista de ferragens e ferramentas · Local: CAMPINAS/SP · Capital: R$ 500.000 · Sem telefone na RF · Sem e-mail na RF,COLOMARTI ******************************,COLOMARTI *************************,Sociedade Empresária Limitada,DEMAIS,"R$ 500.000,00",1990-09-04,ATIVA,2004-07-30,0,,,13060***,PRESIDENTE *********,***,,JD *************,CAMPINAS,SP,,,,,4672900,Comércio atacadista de ferragens e ferramentas,3314799 - Manutenção e reparação de outras máquinas e equipamentos para usos industriais não especificados anteriormente; 4618499 - Outros representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente; 4642702 - Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho; 4744001 - Comércio varejista de ferragens e ferramentas,,,,,,,,D**** C****** (Sócio-Administrador); I*** B****** C****** (Sócio-Administrador); L***** A**** DA S**** (Sócio-Administrador)
02.164.946/xxxx-xx,Sem Vendedor,4938,ATIVA,⚪ BAIXA PRIORIDADE,BAIXA,31,85,-1,N/D,65,DEMAIS,20,DATA_ULTIMA_COMPRA_ILEGIVEL,SIM,0,,Nutrição de longo prazo. Reavaliar no próximo ciclo.,,2026-06-19T00:04:32.599Z,SIM,,Segmento: Comércio varejista de material elétrico · Local: CAMPINAS/SP · Capital: R$ 90.000 · Tel RF: (19) ****-0793 · Sem e-mail na RF,NORKON ******************************,,Sociedade Empresária Limitada,DEMAIS,"R$ 90.000,00",1997-10-13,ATIVA,2005-11-03,0,,,13010***,CONCEICAO *****,***,***,CENTRO *****,CAMPINAS,SP,(19) ****-0793,,,,4742300,Comércio varejista de material elétrico,,,,,,,,,M** - P********** S********** L*** (Sócio); W***** L**** (Sócio-Administrador)
57.077.521/xxxx-xx,Sem Vendedor,4940,INAPTA,🟣 INAPTA — REGULARIZÁVEL,BAIXA,10,85,-1,N/D,95,EPP,20,DATA_ULTIMA_COMPRA_ILEGIVEL,NÃO,0,,"Situação regularizável (RF). Gancho comercial: informar a pendência cadastral e oferecer suporte — retomar fornecimento de portfólio completo (papelaria, escritório, educacional) após regularização. Não faturar até normalização.",SUSPENDER FATURAMENTO até regularização,2026-06-19T00:04:32.600Z,NÃO,,"Segmento: Confecção de peças de vestuário, exceto roupas íntimas e as confeccionadas sob medida · Local: CAMPINAS/SP · Capital: R$ 5.000 · Tel RF: (19) ****-3314 · Sem e-mail na RF",KASMONE ************************************,,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,"R$ 5.000,00",1987-02-05,INAPTA,2022-06-10,63,FALIDO,2016-11-08,13050***,OTAVIO *********,***,,JARDIM *******,CAMPINAS,SP,(19) ****-3314,(19) ****-0037,,,1412601,"Confecção de peças de vestuário, exceto roupas íntimas e as confeccionadas sob medida","1412603 - Facção de peças do vestuário, exceto roupas íntimas",,,,,,,,S***** M******* B******* (Sócio-Administrador); W******* M***** B******* (Sócio-Administrador)
